,Unnamed: 0,followers_count,id,link,pop_score,time,text,score,word_counts,eng_perc,platform
848,896,4,965567977666985984,https://twitter.com/i/web/status/965567977666985984,2,2018-02-19,"From to Panglao Island and the Cats of BGC, here's a preview of tomorrow's top stories. Read them first at",0.375,22,0.36363636363636365,tw
849,897,412,965456532128190464,https://twitter.com/i/web/status/965456532128190464,0,2018-02-19,I know you guys were petlovers. We need your voice regarding this issue. The cats of bgc were all missing..,-0.2,20,0.45,tw
850,898,398,965600584169439232,https://twitter.com/i/web/status/965600584169439232,20,2018-02-19,I’ve read some comments on FB that says that their account was locked and/or hacked after they gave a 1-star review and questioned ‘s Involvment on the issue on the missing . I did the same and ...,-0.1,39,0.3333333333333333,tw
851,899,10921,206038791641772032,https://twitter.com/i/web/status/206038791641772032,0,2012-05-25,@eye_kandii Yo u was da finest on BGC shh of all time!! But CAT was Fine too! But of BGC7 yea u got it ;),0.3854166666666667,24,0.3333333333333333,tw
852,900,1045,169191201994571776,https://twitter.com/i/web/status/169191201994571776,0,2012-02-13,Watching re-runs of BGC !! Cat from Philly . Y u know keep drake???,0.0,12,0.5833333333333334,tw
853,901,3294,965748896679976960,https://twitter.com/i/web/status/965748896679976960,4,2018-02-20,Hoy Bring back the,0.0,4,0.5,tw
854,902,777,958969658547298304,https://twitter.com/i/web/status/958969658547298304,0,2018-02-01,The has a mystery protector and his nickname is Mr. Ochi. He usually hangs out near The Book Stop library across Mind Museum starting at 7 pm. Why not chat with him to learn more about his beloved cats and his story. Discover: …,0.20999999999999996,44,0.4318181818181818,tw
855,904,125,965378982563561472,https://twitter.com/i/web/status/965378982563561472,9,2018-02-19,Shangrila at the Fort is Cruel to Cats and they hacked my FB for saying so.,-1.0,16,0.25,tw
856,905,336,964901096547237888,https://twitter.com/i/web/status/964901096547237888,1,2018-02-17,kung totoong they were adopted.. PICS or it didn't happen! PICS or it didn't happen!!,0.0,17,0.29411764705882354,tw
857,906,950,965273432005857280,https://twitter.com/i/web/status/965273432005857280,2,2018-02-18,"If it's a verified news them ... Nobody has the right to cut short their lives, you're not killing moths here. Fudge your business!",0.14285714285714285,25,0.36,tw
858,907,1793,965534476909465600,https://twitter.com/i/web/status/965534476909465600,8,2018-02-19,The Shangri-La cat fiasco is another testament that Facebook is going downhill. Am not sure what kind of management Facebook have who flag their user accounts just because they decry the “ force relocation” of BGC cats to an unknown location.,0.08333333333333333,42,0.38095238095238093,tw
859,908,32299,914680101454856192,https://twitter.com/i/web/status/914680101454856192,4,2017-10-02,My cat got out of the condo around Burgos Circle BGC. Please let me know if anyone has seen her in the area.,0.0,23,0.391304347826087,tw
860,909,3389,965415470349168640,https://twitter.com/i/web/status/965415470349168640,4,2018-02-19,"Never gotten over the fact that Obama was able to send $1.7 Billion Dollars in CASH to Iran and nobody in Congress, the FBI or Justice called for an investigation!",0.625,30,0.4,tw
861,910,44,649070608144199680,https://twitter.com/i/web/status/649070608144199680,1,2015-09-30,Finally watching the new season of BGC whilst I avoid reading Cat on a Hot Tin Roof.,0.12878787878787878,17,0.6470588235294118,tw
862,911,7,967003056012386304,https://twitter.com/i/web/status/967003056012386304,3,2018-02-23,"Poorly Written statement, replete with lies, too!",-0.5,7,0.7142857142857143,tw
863,912,211,965245824073650176,https://twitter.com/i/web/status/965245824073650176,0,2018-02-18,Heard they removed the cats in bgc in front of shangrila! Those lazy cats lounging in the shade in a busy city added a Murakami-esque aesthetics,-0.075,26,0.46153846153846156,tw
864,913,1338,966232410537914368,https://twitter.com/i/web/status/966232410537914368,0,2018-02-21,Shangri-La at the Fort GM says sorry for mess,-0.3375,9,0.4444444444444444,tw
865,915,127,965315466783735808,https://twitter.com/i/web/status/965315466783735808,0,2018-02-18,"I read that the cats in BGC who are very much loved and cared for by the community disappeared. Allegedly, a hotel hired a pest exterminator to ""relocate"" them but there has been no proof of their location or if they were safe. This saddens me so much. So much cruelty.",0.325,51,0.37254901960784315,tw
866,917,114,973326579865591808,https://twitter.com/i/web/status/973326579865591808,0,2018-03-12,"First Cats of BGC, now what happened to Cats of Eastwood? It’s been a tough and trying time for animal ...",-0.06944444444444445,22,0.36363636363636365,tw
867,918,27,966271351194398720,https://twitter.com/i/web/status/966271351194398720,0,2018-02-21,"Kung Hei Fatt Choy! Happy ! May the bring you and your loved ones good health, joy and prosperity.",0.8,18,0.5,tw
868,919,4317,965540116524494848,https://twitter.com/i/web/status/965540116524494848,5,2018-02-19,It always enrages me when callous people are cruel to animals. You as a company should set as an example in promoting compassion and kindness towards our furry friends. I'm hoping that massive bad karma will haunt and catch you up!,-0.6249999999999999,42,0.38095238095238093,tw
869,920,199,881893303884664832,https://twitter.com/i/web/status/881893303884664832,0,2017-07-03,I JUST WENT DOWN A RABBIT HOLE ON INSTA AND NOW I WANNA FIGHT MY CAT BUT SHE HAS TO HIT ME FIRST SO I DON'T GET KICKED OUT OF MY HOUSE😩,0.04722222222222221,34,0.6470588235294118,tw
870,921,4,965588103896289280,https://twitter.com/i/web/status/965588103896289280,0,2018-02-19,"@cnnphilippines However, where are the cats of BGC?",0.0,8,0.25,tw
871,922,1,966040832573952000,https://twitter.com/i/web/status/966040832573952000,2,2018-02-20,"Here's an interesting story from the Philippine press abt Shangrila Hotel, BGC which hired Pest Busters Inc. to get rid of a colony of cats cared for by the BGC community, living in a park adjacent to the hotel",0.5,40,0.4,tw
872,923,48,968240847874531328,https://twitter.com/i/web/status/968240847874531328,2,2018-02-26,This apology is insincere. It isn't over yet . You can't be cruel to cats and get away with it. .,-1.0,21,0.2857142857142857,tw
873,924,43,966729107223408640,https://twitter.com/i/web/status/966729107223408640,0,2018-02-22,"Shangri-La, CARA start search for missing cats of BGC...",-0.2,9,0.4444444444444444,tw
874,925,2733,929944916452691968,https://twitter.com/i/web/status/929944916452691968,0,2017-11-13,"Kitten: ""Can you hear that Mom?"". Momma Cat: ""Yes, that's my heart beating saying I love you so…",0.5,19,0.47368421052631576,tw
875,926,767,969105509121863680,https://twitter.com/i/web/status/969105509121863680,3,2018-03-01,Nakakaiyak ung 😭😭😭💔💔💔,0.0,3,0.0,tw
876,927,10560,967079137503571968,https://twitter.com/i/web/status/967079137503571968,54,2018-02-23,"Come spring, come!",0.0,3,1.0,tw
877,928,362503,970975011732307968,https://twitter.com/i/web/status/970975011732307968,2,2018-03-06,"CARA Welfare Philippines and Cats of BGC said they did not see the cats in a final round of searches in Barangay Buting, Pasig City and Anastacio Street, in Guadalupe Nuevo, Makati City on February 22",-0.1,36,0.3611111111111111,tw
878,929,469,337274560367980544,https://twitter.com/i/web/status/337274560367980544,0,2013-05-22,Dumb ass BGC follower wants to tweet me. It's not my fault Judi opened her big ass mouth and texted tiara who won. Get the fuck out of here,-0.14375,30,0.4,tw
879,930,371,965637955397197824,https://twitter.com/i/web/status/965637955397197824,1,2018-02-19,Hey why are you not allowing people to post a review about at the Fort? Is it because you think what they did with the does not reflect their business acumen? You are complicit to what they have done to those cats for doing so. Shame.,0.0,46,0.2826086956521739,tw
880,931,492,965828150339911680,https://twitter.com/i/web/status/965828150339911680,0,2018-02-20,What happened to the Cats of BGC? via @wheninmanila,0.0,9,0.2222222222222222,tw
881,932,1149,228689086142103552,https://twitter.com/i/web/status/228689086142103552,1,2012-07-27,"Y'all know Cat from BGC ? well she got her own clothing line of body suits , and one is called "" Va Va Voom "" lol",0.7,23,0.5217391304347826,tw
882,933,629,965551716035735552,https://twitter.com/i/web/status/965551716035735552,1,2018-02-19,"Define irony: Up in arms, practically seething because for Yet, applauding the war on drugs and the thousands 'd and dead Thanks for the abject lesson, Facebook.",0.0,27,0.5185185185185185,tw
883,934,809,237716591385669632,https://twitter.com/i/web/status/237716591385669632,0,2012-08-21,Nah not even! RT @DaGrl_Nxt_Door: The only person that did Philly some sort of justice on TV was Cat from BGC! Until she left the show.,0.0,26,0.3076923076923077,tw
884,935,1528,317019817649532928,https://twitter.com/i/web/status/317019817649532928,0,2013-03-27,"This bitch @MhissyBanks thinks she a reality tv star like the jersey shore,BGC cast etc. Like bitch! U were just on an episode of cat fish!",0.0,27,0.5555555555555556,tw
885,936,1221,965213651123691520,https://twitter.com/i/web/status/965213651123691520,0,2018-02-18,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.42857142857142855,tw
886,937,183,965567787887353856,https://twitter.com/i/web/status/965567787887353856,0,2018-02-19,"For the cats of Shang BGC-EDSA-MAKATI, Eton Centris, Technohub, Greenbelt, Eastwood, Ayala Triangle Park, DLSU, Ateneo, and UP. And everywhere else! Your detractors will face karma one day!!!",0.0,28,0.25,tw
887,938,5610,965150308773937152,https://twitter.com/i/web/status/965150308773937152,0,2018-02-18,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.4666666666666667,tw
888,939,1479,165176620666204160,https://twitter.com/i/web/status/165176620666204160,0,2012-02-02,@janai718 I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper in Philly,0.0,23,0.391304347826087,tw
889,940,1479,165167126016036864,https://twitter.com/i/web/status/165167126016036864,0,2012-02-02,@swweeetkitty I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper Lounge in Philly &gt;&gt;&gt;HIT ME ASAP,0.0,30,0.36666666666666664,tw
890,941,56,965785182560141312,https://twitter.com/i/web/status/965785182560141312,1,2018-02-20,"Shangri-La at the Fort called pest control to remove the cat colony (38 cats) from the premises. Those cats are all spayed/neutered and vaccinated, with people (both locals and expats) caring after them.",0.0,33,0.42424242424242425,tw
891,942,1103,968056404266438656,https://twitter.com/i/web/status/968056404266438656,0,2018-02-26,Thanks to Bernadette Leonardo for these pics of the BGC cats. They were fed this afternoon.,0.2,16,0.3125,tw
892,943,173,965472190907887616,https://twitter.com/i/web/status/965472190907887616,2,2018-02-19,"@ShangriLaFort you guys are fucking disgusting, give back those cats",-0.5,10,0.6,tw
893,944,1523,965577589375909888,https://twitter.com/i/web/status/965577589375909888,1,2018-02-19,"Very sad to hear that most of the are gone, no thanks to the “pest busters” that Shangrila The Fort hired to get rid of them.",-0.08333333333333333,28,0.35714285714285715,tw
894,945,2367,965365046032457728,https://twitter.com/i/web/status/965365046032457728,0,2018-02-18,What happened to the Cats of BGC? via @wheninmanila,0.0,9,0.2222222222222222,tw
895,946,80,426407187963846656,https://twitter.com/i/web/status/426407187963846656,0,2014-01-23,"@Aleanil He did the main theme, but I think most of the music was by Koichi Korenaga, same cat as did BGC 2040.",0.2222222222222222,23,0.30434782608695654,tw
896,947,1479,165175930942259200,https://twitter.com/i/web/status/165175930942259200,0,2012-02-02,@SeX_nYaCITY I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper in Philly,0.0,23,0.391304347826087,tw
897,948,340,965949662556438528,https://twitter.com/i/web/status/965949662556438528,1,2018-02-20,cats of bgc 😭😭😭,0.0,4,0.25,tw
898,949,52,965803892188393472,https://twitter.com/i/web/status/965803892188393472,2,2018-02-20,Good job on deleting comments / banning people on your FB page too. classy,0.39999999999999997,13,0.5384615384615384,tw
899,950,1035,197155056192204800,https://twitter.com/i/web/status/197155056192204800,0,2012-05-01,Aint None Of These Hoes On BGC Even Bad. Not Like Cat,-0.6999999999999998,12,0.5833333333333334,tw
900,951,3886,965504252020801536,https://twitter.com/i/web/status/965504252020801536,2,2018-02-19,. responds to the issue of missing cats in BGC:,-0.2,9,0.4444444444444444,tw
901,952,806,157124385810030592,https://twitter.com/i/web/status/157124385810030592,0,2012-01-11,@VenetiaBella OMG!!! 2 of my fav bad girls wrote back it !! U and Cat from Luv u @VenetiaBella,-0.3499999999999999,18,0.4444444444444444,tw
902,953,1262,965816614334513152,https://twitter.com/i/web/status/965816614334513152,84,2018-02-20,"Updated statement on the as of 9:30 AM today, February 20. Thank you all for your continued patience and support.",0.0,20,0.4,tw
903,954,1407,493654381531648000,https://twitter.com/i/web/status/493654381531648000,0,2014-07-28,LD is serving an eviction notice to big guy cat. He's had enough of BGC flaunting his rule free lifestyle.,0.13333333333333333,21,0.47619047619047616,tw
904,955,1206,965822243455492096,https://twitter.com/i/web/status/965822243455492096,5,2018-02-20,So essentially admitted to hiring a pest control company to 'relocate' cats that can now not be found and that they had no business interfering with: This is so disgusting words fail me. Boycott !,-0.5416666666666666,34,0.4117647058823529,tw
905,956,2041,184460003783094272,https://twitter.com/i/web/status/184460003783094272,1,2012-03-27,I wish majority of the girls on the BGC knew how to fight! I'm tired of seeing cat fights .,-0.4,20,0.55,tw
906,957,7,972776754329735168,https://twitter.com/i/web/status/972776754329735168,3,2018-03-11,"What can do. What does NOT understand. Cats are NOT pests, !",0.0,11,0.2727272727272727,tw
907,958,7,966322787244650496,https://twitter.com/i/web/status/966322787244650496,4,2018-02-21,Loss of Taguig park cats sparks outcry via,0.0,8,0.625,tw
908,959,845,179391812828536832,https://twitter.com/i/web/status/179391812828536832,0,2012-03-13,“@ChasEmY_caT “@Poison_Ivy92 These bitches *twins* are pissing me off. Somebody really needs to get in both of their asses.,0.2,21,0.3333333333333333,tw
909,960,1734,296331981686460416,https://twitter.com/i/web/status/296331981686460416,0,2013-01-29,The weakest season of was the one with Lori Char Nikki and the others...,0.0,14,0.2857142857142857,tw
910,961,1479,165168777552596992,https://twitter.com/i/web/status/165168777552596992,0,2012-02-02,@thats_SOoReady I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper in Philly,0.0,23,0.391304347826087,tw
911,962,495,965595032781639680,https://twitter.com/i/web/status/965595032781639680,0,2018-02-19,SHANGRI-LA TRIED TO PHISH MY FACEBOOK ACCOUNT LAST NIGHT FOR GIVING THEM A ONE STAR REVIEW FOR CALLING PEST CONTROL ON THE WELL-CARED FOR CATS OF BGC. :) FIVE STAR HOTEL CHAIN PERO BASURA YUNG MANAGEMENT :) THEY LIED ABOUT PARTNERING WITH CARA TO RELOCATE THE CATS ASWELL :),0.375,46,0.5,tw
912,963,7,967168076406861824,https://twitter.com/i/web/status/967168076406861824,4,2018-02-23,Thank you sa mga pumunta kanina sa silent event for the cats of bgc. I'm happy that meron pa rin mga taong may...,0.4,24,0.2916666666666667,tw
913,964,137,965771532952748032,https://twitter.com/i/web/status/965771532952748032,3,2018-02-20,"In light of the nightmare, instead of giving low reviews to THAT hotel, refer other hotels na lang.",0.09166666666666667,18,0.4444444444444444,tw
914,965,4608,316701484815360000,https://twitter.com/i/web/status/316701484815360000,1,2013-03-27,Nancy look like the cat off of coward the cowardly dog !,0.0,11,0.45454545454545453,tw
915,966,32299,966511376838533120,https://twitter.com/i/web/status/966511376838533120,0,2018-02-22,My sincerest apology that I posted pictures of the BGC Cats in cages. I took pictures that I saw on a piece of paper without the knowledge of Cara and anybody involved. I acted on my own as a heartbroken citizen and will now leave this issue to the people handling the situation.,0.6,53,0.41509433962264153,tw
916,967,382,169149100242108416,https://twitter.com/i/web/status/169149100242108416,0,2012-02-13,These Old Episodes Of BGC Wit Cat && Lea &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,0.1,18,0.2777777777777778,tw
917,968,96,187039412415238144,https://twitter.com/i/web/status/187039412415238144,0,2012-04-03,Lmao dis cat sound they puttin n place of dat ugly pussy word... Made me laugh jus now,0.15000000000000002,18,0.5,tw
918,969,677,966543593107177472,https://twitter.com/i/web/status/966543593107177472,0,2018-02-22,@miss__field 1. Cats rule the internet 2. Never mess with crazy cat ladies,-0.25625,13,0.6923076923076923,tw
920,971,3066,965716737327972352,https://twitter.com/i/web/status/965716737327972352,24,2018-02-19,"My friends and family are getting locked out of Facebook for giving a bad review of Shangrila BGC over the cat massacre. , you should be ashamed of yourselves. First you kill beautiful animals for no good reason, and then you make a mess of your pr!",-0.03374999999999997,46,0.3695652173913043,tw
921,972,347,966209242561744896,https://twitter.com/i/web/status/966209242561744896,0,2018-02-21,"""Hello Kitty""",,2,0.0,tw
922,973,891,225067105693872128,https://twitter.com/i/web/status/225067105693872128,0,2012-07-17,“@BGConOxygen: Apparently every season of needs to have one Bad Girl that likes to talk to plants! copy cat,-0.41249999999999987,20,0.6,tw
923,974,591,241760189475340288,https://twitter.com/i/web/status/241760189475340288,1,2012-09-01,@analeeyelah or BGC with our dogs! Pram can bring her cat =))))) HAHAHA the one she's afraid of,0.033333333333333326,18,0.2777777777777778,tw
924,975,1479,165176086915842048,https://twitter.com/i/web/status/165176086915842048,0,2012-02-02,@MsKatty_Lac2U I have 4 TIX left to the D. Wade//Miami Heat + Ms. Cat of BGC's B-Day Bash 2nite at Whisper in Philly,0.0,23,0.391304347826087,tw
925,976,132,860350761544318976,https://twitter.com/i/web/status/860350761544318976,0,2017-05-05,U can tell Francesca on BGC the type of bitch who in sixth grade that always smell like cigarettes and cat piss,0.0,22,0.5,tw
926,977,44,965473182718205952,https://twitter.com/i/web/status/965473182718205952,8,2018-02-19,Never using Shangrila EVER again! It makes my blood boil just thinking about what they have done to the,0.0,19,0.42105263157894735,tw
927,978,161,951040766545035264,https://twitter.com/i/web/status/951040766545035264,1,2018-01-10,Did my feeding. Met around 15 cats. Awesome. 🤗,1.0,9,0.6666666666666666,tw
928,979,47,966389788852080640,https://twitter.com/i/web/status/966389788852080640,8,2018-02-21,The of me ing ever! (This picture was taken and failed by ),-0.5,12,0.3333333333333333,tw
929,980,237,223434757806112768,https://twitter.com/i/web/status/223434757806112768,3,2012-07-12,"Dear BGC, RESERVE THE POSTER OF DISGRUNTLED CAT FOR ME. / [p.s. what in the world was that e-mail?!]",0.0,18,0.3888888888888889,tw
930,981,1413,225822215713730560,https://twitter.com/i/web/status/225822215713730560,0,2012-07-19,“@ASouthern_Belle: BRUHHH!!!!! Cat from BGC Miami is one of Drake's ex!!!!! u mad late….,-0.625,16,0.4375,tw
931,982,5,951266732097900544,https://twitter.com/i/web/status/951266732097900544,0,2018-01-11,📷 aharris00britney: Braxton Hair A less poofy version of that hair that came with Cats &amp; Dogs BGC 18 EA...,-0.16666666666666666,20,0.5,tw
932,983,85,965476911034978304,https://twitter.com/i/web/status/965476911034978304,0,2018-02-19,"Here is our latest update on the issue of the missing cats in Bonifacio Global City, also known as the Cats of BGC.",0.09999999999999999,23,0.43478260869565216,tw
933,984,806,162783792459821056,https://twitter.com/i/web/status/162783792459821056,0,2012-01-27,@MsCat215 I have a very small circle of favs for History and Cat your on the top,0.0875,17,0.35294117647058826,tw
934,985,56664,913697449826385920,https://twitter.com/i/web/status/913697449826385920,0,2017-09-29,@moreldei Hello! We have possible copy left for IN THE SHADOW OF BLACKBIRDS by Cat Winters in Fully Booked BGC and Rockwell at PHP358. :),0.16666666666666666,24,0.4166666666666667,tw
935,986,694,966147118028136448,https://twitter.com/i/web/status/966147118028136448,0,2018-02-21,"IMHO, the issue has been blown out of proportion :/",-0.25,9,0.3333333333333333,tw
936,987,916,928698038473945088,https://twitter.com/i/web/status/928698038473945088,0,2017-11-09,Be a Hero to the Famous but Threatened Cats of BGC!,0.625,11,0.36363636363636365,tw
937,988,7,970572060387758080,https://twitter.com/i/web/status/970572060387758080,3,2018-03-05,"Because we love . Thanks to . We will NEVER FORGET the cats, !",0.375,11,0.45454545454545453,tw
938,989,134,965213651165528064,https://twitter.com/i/web/status/965213651165528064,3,2018-02-18,": at the Fort in BGC f*cks up handling the case of hiring a pest control company to get rid of cats adored by the public. Read this first: Then, this: Photo by source/Marcelle John Marcelino",0.125,35,0.42857142857142855,tw
939,990,376,965385650244534272,https://twitter.com/i/web/status/965385650244534272,0,2018-02-19,What happened to the Cats of BGC? from my Google feed,0.0,11,0.36363636363636365,tw
940,991,574,965808277282934784,https://twitter.com/i/web/status/965808277282934784,1,2018-02-20,Share for the missing cats of BGC!,-0.25,7,0.42857142857142855,tw
941,992,989,509451604438044672,https://twitter.com/i/web/status/509451604438044672,0,2014-09-09,@thatssowilma looked like PENCILS not that got a body of Cat from BGC! Within 5 years! I'm just saying a lot can happen in years w/ body's,0.0,29,0.5172413793103449,tw
942,993,20789,197148333763067904,https://twitter.com/i/web/status/197148333763067904,0,2012-05-01,I'm jealous &gt;&gt;RT @KismetFury: @Terry_McFly lol one of my cats is curled up in my lap watching bgc with me,0.8,23,0.30434782608695654,tw
944,995,1523,965181974406086656,https://twitter.com/i/web/status/965181974406086656,5,2018-02-18,"Very sad to hear that most of the are gone, no thanks to the “pest busters” that Shangrila The Fort hired to get rid of them. 😞",-0.08333333333333333,29,0.3448275862068966,tw
945,996,7,967769153728757760,https://twitter.com/i/web/status/967769153728757760,2,2018-02-25,Lies and falsehoods from on the . This is . See this,0.0,10,0.3,tw
946,997,113,966270873366745088,https://twitter.com/i/web/status/966270873366745088,0,2018-02-21,Shangri-La at the Fort GM says sorry for mess,-0.3375,9,0.4444444444444444,tw
947,998,2,966242560216674304,https://twitter.com/i/web/status/966242560216674304,0,2018-02-21,All Kitty Need Is Peacock Tail To Play,0.0,8,0.875,tw
949,1000,7,977926405659996160,https://twitter.com/i/web/status/977926405659996160,13,2018-03-25,amazing cats 1 h,0.6000000000000001,4,1.0,tw
950,1001,17268,965528787172536320,https://twitter.com/i/web/status/965528787172536320,20,2018-02-19,I hope @ShangriLaFort ‘s guests are ready to eat cat meat because that's whats on the menu this week.,0.2,21,0.42857142857142855,tw
951,1002,151,966355939702972416,https://twitter.com/i/web/status/966355939702972416,0,2018-02-21,my day went from bad to worse.,-0.5499999999999999,7,0.5714285714285714,tw
952,1003,191,965500157528715264,https://twitter.com/i/web/status/965500157528715264,6,2018-02-19,No experience with the but I had one with the hahaha,0.2,11,0.36363636363636365,tw
953,1004,149,966498729258762240,https://twitter.com/i/web/status/966498729258762240,0,2018-02-22,The Coffee Bean &amp; Tea Leaf Gets a Share of The Backlash From Controversy via @EsquirePH,0.0,16,0.5,tw
954,1005,78,271424808682655744,https://twitter.com/i/web/status/271424808682655744,0,2012-11-22,@DickieV of course! I just hope this game (loss?) will be the proverbial fire under the butts for these young cats!,-0.1375,21,0.47619047619047616,tw
955,1006,461,939576993867280384,https://twitter.com/i/web/status/939576993867280384,0,2017-12-09,📷 aharris00britney: Braxton Hair A less poofy version of that hair that came with Cats &amp; Dogs BGC 18 EA...,-0.16666666666666666,20,0.5,tw
956,1007,207,965423905660809216,https://twitter.com/i/web/status/965423905660809216,1,2018-02-19,"Been reading the PR nightmare of Shangri-La the Fort. Wow, you guys. Don't you know that cats rule the world?",0.1,21,0.5714285714285714,tw
957,1008,5108,207184281917853696,https://twitter.com/i/web/status/207184281917853696,1,2012-05-28,@TiaraSoBoojie I'll have you know that your episode Cat Scratch Fever is my favorite episode out of all BGC 7 (:,0.5,21,0.42857142857142855,tw
958,1009,652,326895513171542016,https://twitter.com/i/web/status/326895513171542016,1,2013-04-24,They jealous of Rocki,0.0,4,0.25,tw
959,1010,677,967233829030150144,https://twitter.com/i/web/status/967233829030150144,1,2018-02-24,"Shangri-La communications director Sam Gallardo stressed that, “Rest assured, these 12 cats have been given a home.” Read more stories from at",0.5,24,0.4583333333333333,tw
960,1011,2,965862487441616896,https://twitter.com/i/web/status/965862487441616896,0,2018-02-20,"naku, wag na kayo magpagod! some are gone, ayaw lang sabihin ng shang ng derecho",0.0,15,0.2,tw
961,1012,445,295621172312305664,https://twitter.com/i/web/status/295621172312305664,0,2013-01-27,Black lack hat back fat chilla bag of that California witta poccuhonas wit a fat cat,-0.08333333333333333,16,0.5625,tw
962,1013,926,965635665512681472,https://twitter.com/i/web/status/965635665512681472,20,2018-02-19,"One thing the Case of the Missing BGC Cats reminds us: we humans as usual think we can decide what’s best for other creatures that can‘t say no. Please, we ain’t shit. So much intelligent life out there that don’t feel the need to assert their superiority over all living things.",0.17083333333333336,59,0.4406779661016949,tw
963,1014,44,966738432067125248,https://twitter.com/i/web/status/966738432067125248,1,2018-02-22,Keeping my fingers crossed for the . Thanks,0.2,7,0.5714285714285714,tw
964,1015,64,965441205340323840,https://twitter.com/i/web/status/965441205340323840,5,2018-02-19,2 key takeaways sa issue: 1. It will only take one rant with great depth to sabotage your whole social media presence. 2. Issue concerning animals can really escalate rapidly and give your page bad jujus.,0.07619047619047623,36,0.6388888888888888,tw
965,1016,5240,966119550633857024,https://twitter.com/i/web/status/966119550633857024,65,2018-02-21,"Shangri-la's lack of transparency regarding the speaks volumes about how they absolutely do not give a shit about their environment and its community. I hate to say it but those cats have probably been euthanized under the guise of ""being relocated""",-0.3666666666666667,42,0.38095238095238093,tw
966,1017,777,928955415680790528,https://twitter.com/i/web/status/928955415680790528,0,2017-11-10,The Cats of BGC need you! ~ When In Manila Pets &amp; Animals,0.0,12,0.5,tw
968,1019,39,929158867296182272,https://twitter.com/i/web/status/929158867296182272,0,2017-11-11,📷 aharris00britney: Braxton Hair A less poofy version of that hair that came with Cats &amp; Dogs BGC 18 EA...,-0.16666666666666666,20,0.5,tw
970,1021,2962,157853167474847744,https://twitter.com/i/web/status/157853167474847744,0,2012-01-13,@The_Knight_Sky Lots of SLOW horses. BG Cat would not be my idea of the ideal vehicle for inbreeding to AP. Look at BGC's current stats etc.,0.19999999999999998,27,0.3333333333333333,tw
971,1022,777,965147964317433856,https://twitter.com/i/web/status/965147964317433856,0,2018-02-18,We hope that the cats of BGC are safe! ~ When In Manila Pets &amp; Animals,0.625,15,0.4666666666666667,tw
972,1023,7,967003342923644928,https://twitter.com/i/web/status/967003342923644928,3,2018-02-23,Someone should look into this. The cats in the park near shangrila the Fort shouldnt be killed.,-0.05,17,0.35294117647058826,tw
973,1024,44,965526180710379520,https://twitter.com/i/web/status/965526180710379520,2,2018-02-19,Where are the cats of BGC? Someone has to file a lawsuit and hold pestbusters and shangri-la at the Fort accountable for violating the animal welfare act! We should all pitch in and fund the case!,0.0,36,0.3055555555555556,tw
974,1025,114,967153748572225536,https://twitter.com/i/web/status/967153748572225536,0,2018-02-23,Tweet Scoop: PestBusters Explains Side on How They Dealt with the BGC Cats Image courtesy of Twitter: ...,0.0,17,0.5294117647058824,tw
975,1026,168,338597344381652992,https://twitter.com/i/web/status/338597344381652992,0,2013-05-26,"I think I should pick ""Inferno"" by @AuthorDanBrown and see how he portrait Manila.... and call it ""Gate of Hell"" . Greenbelt and BGC hmmm...",0.0,24,0.4583333333333333,tw
976,1027,46,967231220923883520,https://twitter.com/i/web/status/967231220923883520,4,2018-02-24,@catsofinstagram Just don't get anywhere near @ShangriLaFort @ShangriLaHotels because they have killed.,-0.05,13,0.3076923076923077,tw
977,1028,21,966277739647967232,https://twitter.com/i/web/status/966277739647967232,1,2018-02-21,Ibalik si muning!,0.0,3,0.3333333333333333,tw
979,1030,331,965245655710015488,https://twitter.com/i/web/status/965245655710015488,0,2018-02-18,"Goodluck sa naghahandle ng FB page ng Shangrila The Fort. Haaays, cats of BGC",0.0,14,0.21428571428571427,tw
980,1031,2987,965435950821191680,https://twitter.com/i/web/status/965435950821191680,0,2018-02-19,Loss of BGC park cats sparks outcry. Tsk Shangri-la Fort.,0.0,10,0.6,tw
981,1032,0,966814585465356288,https://twitter.com/i/web/status/966814585465356288,0,2018-02-22,Where are the,0.0,3,0.0,tw
983,1034,765,965462717912854528,https://twitter.com/i/web/status/965462717912854528,4,2018-02-19,Hello please investigate the despicable actions by the management of Please also message me with a corporate address where I can write to you and return my Golden Circle card as I will never use your brand again.,0.15,38,0.47368421052631576,tw
984,1035,1649,496646977531441152,https://twitter.com/i/web/status/496646977531441152,1,2014-08-05,Morgan kristen &amp; cat were season 5 of bgc. Like nobody else really mattered,0.2,14,0.5,tw
